Production,dayOfYear,month_number,Hour,hour_sinhalf
4021.0,350,12,22,0.1361666490962471
3739.0,350,12,23,1.2246467991473532e-16
3720.0,351,12,0,0.0
3816.0,351,12,1,0.1361666490962466
4232.0,351,12,2,0.2697967711570243
4571.0,351,12,3,0.39840108984624145
4829.0,351,12,4,0.5195839500354336
5127.0,351,12,5,0.6310879443260529
5589.0,351,12,6,0.730835964278124
6300.0,351,12,7,0.816969893010442
6747.0,351,12,8,0.8878852184023752
7018.0,351,12,9,0.9422609221188204
7086.0,351,12,10,0.9790840876823229
6928.0,351,12,11,0.9976687691905392
6613.0,351,12,12,0.9976687691905392
6393.0,351,12,13,0.9790840876823229
6053.0,351,12,14,0.9422609221188205
5846.0,351,12,15,0.8878852184023752
6254.0,351,12,16,0.8169698930104421
7097.0,351,12,17,0.7308359642781239
7659.0,351,12,18,0.631087944326053
7823.0,351,12,19,0.5195839500354339
7852.0,351,12,20,0.3984010898462414
7507.0,351,12,21,0.2697967711570243
7200.0,351,12,22,0.1361666490962471
7203.0,351,12,23,1.2246467991473532e-16
7114.0,352,12,0,0.0
6777.0,352,12,1,0.1361666490962466
6279.0,352,12,2,0.2697967711570243
5864.0,352,12,3,0.39840108984624145
5865.0,352,12,4,0.5195839500354336
5475.0,352,12,5,0.6310879443260529
5256.0,352,12,6,0.730835964278124
5383.0,352,12,7,0.816969893010442
5260.0,352,12,8,0.8878852184023752
4893.0,352,12,9,0.9422609221188204
4400.0,352,12,10,0.9790840876823229
4010.0,352,12,11,0.9976687691905392
3785.0,352,12,12,0.9976687691905392
3627.0,352,12,13,0.9790840876823229
3248.0,352,12,14,0.9422609221188205
2670.0,352,12,15,0.8878852184023752
2429.0,352,12,16,0.8169698930104421
2854.0,352,12,17,0.7308359642781239
3480.0,352,12,18,0.631087944326053
4168.0,352,12,19,0.5195839500354339
4658.0,352,12,20,0.3984010898462414
5014.0,352,12,21,0.2697967711570243
5107.0,352,12,22,0.1361666490962471
5284.0,352,12,23,1.2246467991473532e-16
5357.0,353,12,0,0.0
5428.0,353,12,1,0.1361666490962466
5536.0,353,12,2,0.2697967711570243
5674.0,353,12,3,0.39840108984624145
5854.0,353,12,4,0.5195839500354336
5772.0,353,12,5,0.6310879443260529
5982.0,353,12,6,0.730835964278124
6583.0,353,12,7,0.816969893010442
6705.0,353,12,8,0.8878852184023752
6857.0,353,12,9,0.9422609221188204
6460.0,353,12,10,0.9790840876823229
6236.0,353,12,11,0.9976687691905392
6146.0,353,12,12,0.9976687691905392
6296.0,353,12,13,0.9790840876823229
6532.0,353,12,14,0.9422609221188205
6476.0,353,12,15,0.8878852184023752
6789.0,353,12,16,0.8169698930104421
7650.0,353,12,17,0.7308359642781239
8599.0,353,12,18,0.631087944326053
9153.0,353,12,19,0.5195839500354339
9700.0,353,12,20,0.3984010898462414
10089.0,353,12,21,0.2697967711570243
10053.0,353,12,22,0.1361666490962471
10065.0,353,12,23,1.2246467991473532e-16
10155.0,354,12,0,0.0
10526.0,354,12,1,0.1361666490962466
10745.0,354,12,2,0.2697967711570243
10993.0,354,12,3,0.39840108984624145
11179.0,354,12,4,0.5195839500354336
11419.0,354,12,5,0.6310879443260529
11337.0,354,12,6,0.730835964278124
11603.0,354,12,7,0.816969893010442
11338.0,354,12,8,0.8878852184023752
10991.0,354,12,9,0.9422609221188204
10382.0,354,12,10,0.9790840876823229
10085.0,354,12,11,0.9976687691905392
9481.0,354,12,12,0.9976687691905392
8685.0,354,12,13,0.9790840876823229
7880.0,354,12,14,0.9422609221188205
7118.0,354,12,15,0.8878852184023752
6657.0,354,12,16,0.8169698930104421
6514.0,354,12,17,0.7308359642781239
6801.0,354,12,18,0.631087944326053
6830.0,354,12,19,0.5195839500354339
6754.0,354,12,20,0.3984010898462414
6248.0,354,12,21,0.2697967711570243
5717.0,354,12,22,0.1361666490962471
5490.0,354,12,23,1.2246467991473532e-16
5114.0,355,12,0,0.0
4907.0,355,12,1,0.1361666490962466
4650.0,355,12,2,0.2697967711570243
4468.0,355,12,3,0.39840108984624145
4323.0,355,12,4,0.5195839500354336
4284.0,355,12,5,0.6310879443260529
4187.0,355,12,6,0.730835964278124
4329.0,355,12,7,0.816969893010442
4334.0,355,12,8,0.8878852184023752
4307.0,355,12,9,0.9422609221188204
3972.0,355,12,10,0.9790840876823229
3721.0,355,12,11,0.9976687691905392
3776.0,355,12,12,0.9976687691905392
3997.0,355,12,13,0.9790840876823229
3986.0,355,12,14,0.9422609221188205
3735.0,355,12,15,0.8878852184023752
3703.0,355,12,16,0.8169698930104421
4283.0,355,12,17,0.7308359642781239
4987.0,355,12,18,0.631087944326053
5429.0,355,12,19,0.5195839500354339
5520.0,355,12,20,0.3984010898462414
5711.0,355,12,21,0.2697967711570243
5426.0,355,12,22,0.1361666490962471
5544.0,355,12,23,1.2246467991473532e-16
5830.0,356,12,0,0.0
6083.0,356,12,1,0.1361666490962466
6484.0,356,12,2,0.2697967711570243
6794.0,356,12,3,0.39840108984624145
6928.0,356,12,4,0.5195839500354336
7504.0,356,12,5,0.6310879443260529
8560.0,356,12,6,0.730835964278124
9679.0,356,12,7,0.816969893010442
10400.0,356,12,8,0.8878852184023752
10875.0,356,12,9,0.9422609221188204
11154.0,356,12,10,0.9790840876823229
11572.0,356,12,11,0.9976687691905392
11748.0,356,12,12,0.9976687691905392
11890.0,356,12,13,0.9790840876823229
11638.0,356,12,14,0.9422609221188205
11354.0,356,12,15,0.8878852184023752
11216.0,356,12,16,0.8169698930104421
11299.0,356,12,17,0.7308359642781239
11471.0,356,12,18,0.631087944326053
12042.0,356,12,19,0.5195839500354339
12531.0,356,12,20,0.3984010898462414
12804.0,356,12,21,0.2697967711570243
12769.0,356,12,22,0.1361666490962471
12742.0,356,12,23,1.2246467991473532e-16
12692.0,357,12,0,0.0
12717.0,357,12,1,0.1361666490962466
12223.0,357,12,2,0.2697967711570243
10526.0,357,12,3,0.39840108984624145
10284.0,357,12,4,0.5195839500354336
11444.0,357,12,5,0.6310879443260529
11156.0,357,12,6,0.730835964278124
10674.0,357,12,7,0.816969893010442
9860.0,357,12,8,0.8878852184023752
9159.0,357,12,9,0.9422609221188204
8420.0,357,12,10,0.9790840876823229
8049.0,357,12,11,0.9976687691905392
7873.0,357,12,12,0.9976687691905392
7662.0,357,12,13,0.9790840876823229
7343.0,357,12,14,0.9422609221188205
6914.0,357,12,15,0.8878852184023752
6537.0,357,12,16,0.8169698930104421
6509.0,357,12,17,0.7308359642781239
6863.0,357,12,18,0.631087944326053
6850.0,357,12,19,0.5195839500354339
6698.0,357,12,20,0.3984010898462414
7496.0,357,12,21,0.2697967711570243
7521.0,357,12,22,0.1361666490962471
7155.0,357,12,23,1.2246467991473532e-16
7025.0,358,12,0,0.0
6886.0,358,12,1,0.1361666490962466
6530.0,358,12,2,0.2697967711570243
6369.0,358,12,3,0.39840108984624145
6538.0,358,12,4,0.5195839500354336
6311.0,358,12,5,0.6310879443260529
6279.0,358,12,6,0.730835964278124
7113.0,358,12,7,0.816969893010442
7567.0,358,12,8,0.8878852184023752
7802.0,358,12,9,0.9422609221188204
8272.0,358,12,10,0.9790840876823229
8929.0,358,12,11,0.9976687691905392
9735.0,358,12,12,0.9976687691905392
10661.0,358,12,13,0.9790840876823229
11143.0,358,12,14,0.9422609221188205
11346.0,358,12,15,0.8878852184023752
11779.0,358,12,16,0.8169698930104421
12261.0,358,12,17,0.7308359642781239
12537.0,358,12,18,0.631087944326053
12701.0,358,12,19,0.5195839500354339
12471.0,358,12,20,0.3984010898462414
12358.0,358,12,21,0.2697967711570243
12161.0,358,12,22,0.1361666490962471
12011.0,358,12,23,1.2246467991473532e-16
11533.0,359,12,0,0.0
11052.0,359,12,1,0.1361666490962466
10302.0,359,12,2,0.2697967711570243
9851.0,359,12,3,0.39840108984624145
9702.0,359,12,4,0.5195839500354336
10064.0,359,12,5,0.6310879443260529
10607.0,359,12,6,0.730835964278124
10978.0,359,12,7,0.816969893010442
10676.0,359,12,8,0.8878852184023752
10183.0,359,12,9,0.9422609221188204
9914.0,359,12,10,0.9790840876823229
9866.0,359,12,11,0.9976687691905392
10268.0,359,12,12,0.9976687691905392
10172.0,359,12,13,0.9790840876823229
10373.0,359,12,14,0.9422609221188205
10521.0,359,12,15,0.8878852184023752
9922.0,359,12,16,0.8169698930104421
9280.0,359,12,17,0.7308359642781239
8706.0,359,12,18,0.631087944326053
8125.0,359,12,19,0.5195839500354339
7773.0,359,12,20,0.3984010898462414
7915.0,359,12,21,0.2697967711570243
7809.0,359,12,22,0.1361666490962471
7584.0,359,12,23,1.2246467991473532e-16
7157.0,360,12,0,0.0
6852.0,360,12,1,0.1361666490962466
6693.0,360,12,2,0.2697967711570243
6418.0,360,12,3,0.39840108984624145
6522.0,360,12,4,0.5195839500354336
6375.0,360,12,5,0.6310879443260529
6267.0,360,12,6,0.730835964278124
6201.0,360,12,7,0.816969893010442
6091.0,360,12,8,0.8878852184023752
6100.0,360,12,9,0.9422609221188204
5669.0,360,12,10,0.9790840876823229
5827.0,360,12,11,0.9976687691905392
6079.0,360,12,12,0.9976687691905392
6296.0,360,12,13,0.9790840876823229
6177.0,360,12,14,0.9422609221188205
5949.0,360,12,15,0.8878852184023752
5630.0,360,12,16,0.8169698930104421
5515.0,360,12,17,0.7308359642781239
5373.0,360,12,18,0.631087944326053
5107.0,360,12,19,0.5195839500354339
4855.0,360,12,20,0.3984010898462414
4303.0,360,12,21,0.2697967711570243
3844.0,360,12,22,0.1361666490962471
3649.0,360,12,23,1.2246467991473532e-16
3597.0,361,12,0,0.0
3518.0,361,12,1,0.1361666490962466
3160.0,361,12,2,0.2697967711570243
2972.0,361,12,3,0.39840108984624145
2699.0,361,12,4,0.5195839500354336
2785.0,361,12,5,0.6310879443260529
2950.0,361,12,6,0.730835964278124
3181.0,361,12,7,0.816969893010442
3551.0,361,12,8,0.8878852184023752
3854.0,361,12,9,0.9422609221188204
4138.0,361,12,10,0.9790840876823229
4320.0,361,12,11,0.9976687691905392
4735.0,361,12,12,0.9976687691905392
5456.0,361,12,13,0.9790840876823229
6228.0,361,12,14,0.9422609221188205
6935.0,361,12,15,0.8878852184023752
7627.0,361,12,16,0.8169698930104421
8403.0,361,12,17,0.7308359642781239
9418.0,361,12,18,0.631087944326053
10409.0,361,12,19,0.5195839500354339
10932.0,361,12,20,0.3984010898462414
11441.0,361,12,21,0.2697967711570243
11604.0,361,12,22,0.1361666490962471
12167.0,361,12,23,1.2246467991473532e-16
12749.0,362,12,0,0.0
13332.0,362,12,1,0.1361666490962466
13291.0,362,12,2,0.2697967711570243
11817.0,362,12,3,0.39840108984624145
11724.0,362,12,4,0.5195839500354336
11813.0,362,12,5,0.6310879443260529
11743.0,362,12,6,0.730835964278124
13219.0,362,12,7,0.816969893010442
13460.0,362,12,8,0.8878852184023752
13387.0,362,12,9,0.9422609221188204
13141.0,362,12,10,0.9790840876823229
12828.0,362,12,11,0.9976687691905392
12461.0,362,12,12,0.9976687691905392
11692.0,362,12,13,0.9790840876823229
10772.0,362,12,14,0.9422609221188205
9944.0,362,12,15,0.8878852184023752
9550.0,362,12,16,0.8169698930104421
9208.0,362,12,17,0.7308359642781239
8766.0,362,12,18,0.631087944326053
8377.0,362,12,19,0.5195839500354339
7878.0,362,12,20,0.3984010898462414
7704.0,362,12,21,0.2697967711570243
7415.0,362,12,22,0.1361666490962471
7034.0,362,12,23,1.2246467991473532e-16
6996.0,363,12,0,0.0
7015.0,363,12,1,0.1361666490962466
6728.0,363,12,2,0.2697967711570243
6614.0,363,12,3,0.39840108984624145
6564.0,363,12,4,0.5195839500354336
6229.0,363,12,5,0.6310879443260529
6178.0,363,12,6,0.730835964278124
6475.0,363,12,7,0.816969893010442
6851.0,363,12,8,0.8878852184023752
7441.0,363,12,9,0.9422609221188204
8072.0,363,12,10,0.9790840876823229
8906.0,363,12,11,0.9976687691905392
9089.0,363,12,12,0.9976687691905392
8981.0,363,12,13,0.9790840876823229
8776.0,363,12,14,0.9422609221188205
9060.0,363,12,15,0.8878852184023752
9277.0,363,12,16,0.8169698930104421
9376.0,363,12,17,0.7308359642781239
9475.0,363,12,18,0.631087944326053
9088.0,363,12,19,0.5195839500354339
8558.0,363,12,20,0.3984010898462414
8082.0,363,12,21,0.2697967711570243
7405.0,363,12,22,0.1361666490962471
7015.0,363,12,23,1.2246467991473532e-16
6793.0,364,12,0,0.0
6526.0,364,12,1,0.1361666490962466
6380.0,364,12,2,0.2697967711570243
6128.0,364,12,3,0.39840108984624145
5726.0,364,12,4,0.5195839500354336
5303.0,364,12,5,0.6310879443260529
4883.0,364,12,6,0.730835964278124
4617.0,364,12,7,0.816969893010442
4269.0,364,12,8,0.8878852184023752
4166.0,364,12,9,0.9422609221188204
3995.0,364,12,10,0.9790840876823229
3854.0,364,12,11,0.9976687691905392
3775.0,364,12,12,0.9976687691905392
3882.0,364,12,13,0.9790840876823229
3891.0,364,12,14,0.9422609221188205
3820.0,364,12,15,0.8878852184023752
3530.0,364,12,16,0.8169698930104421
3300.0,364,12,17,0.7308359642781239
3457.0,364,12,18,0.631087944326053
3381.0,364,12,19,0.5195839500354339
3360.0,364,12,20,0.3984010898462414
3147.0,364,12,21,0.2697967711570243
3020.0,364,12,22,0.1361666490962471
2956.0,364,12,23,1.2246467991473532e-16
2831.0,365,12,0,0.0
2805.0,365,12,1,0.1361666490962466
2767.0,365,12,2,0.2697967711570243
2774.0,365,12,3,0.39840108984624145
2767.0,365,12,4,0.5195839500354336
2706.0,365,12,5,0.6310879443260529
2792.0,365,12,6,0.730835964278124
2841.0,365,12,7,0.816969893010442
2817.0,365,12,8,0.8878852184023752
2863.0,365,12,9,0.9422609221188204
2703.0,365,12,10,0.9790840876823229
2470.0,365,12,11,0.9976687691905392
2404.0,365,12,12,0.9976687691905392
2673.0,365,12,13,0.9790840876823229
2960.0,365,12,14,0.9422609221188205
3169.0,365,12,15,0.8878852184023752
3523.0,365,12,16,0.8169698930104421
4149.0,365,12,17,0.7308359642781239
4819.0,365,12,18,0.631087944326053
5299.0,365,12,19,0.5195839500354339
5641.0,365,12,20,0.3984010898462414
5615.0,365,12,21,0.2697967711570243
5526.0,365,12,22,0.1361666490962471
5494.0,365,12,23,1.2246467991473532e-16
5539.0,366,12,0,0.0
5723.0,366,12,1,0.1361666490962466
5754.0,366,12,2,0.2697967711570243
5545.0,366,12,3,0.39840108984624145
5348.0,366,12,4,0.5195839500354336
5272.0,366,12,5,0.6310879443260529
5117.0,366,12,6,0.730835964278124
4973.0,366,12,7,0.816969893010442
4738.0,366,12,8,0.8878852184023752
4655.0,366,12,9,0.9422609221188204
4219.0,366,12,10,0.9790840876823229
3633.0,366,12,11,0.9976687691905392
3150.0,366,12,12,0.9976687691905392
2886.0,366,12,13,0.9790840876823229
2716.0,366,12,14,0.9422609221188205
2544.0,366,12,15,0.8878852184023752
2221.0,366,12,16,0.8169698930104421
1945.0,366,12,17,0.7308359642781239
1821.0,366,12,18,0.631087944326053
1555.0,366,12,19,0.5195839500354339
1438.0,366,12,20,0.3984010898462414
1259.0,366,12,21,0.2697967711570243
1134.0,366,12,22,0.1361666490962471
954.0,366,12,23,1.2246467991473532e-16
884.0,1,1,0,0.0
869.0,1,1,1,0.1361666490962466
857.0,1,1,2,0.2697967711570243
939.0,1,1,3,0.39840108984624145
975.0,1,1,4,0.5195839500354336
984.0,1,1,5,0.6310879443260529
1038.0,1,1,6,0.730835964278124
1061.0,1,1,7,0.816969893010442
1094.0,1,1,8,0.8878852184023752
1050.0,1,1,9,0.9422609221188204
952.0,1,1,10,0.9790840876823229
816.0,1,1,11,0.9976687691905392
684.0,1,1,12,0.9976687691905392
659.0,1,1,13,0.9790840876823229
768.0,1,1,14,0.9422609221188205
868.0,1,1,15,0.8878852184023752
956.0,1,1,16,0.8169698930104421
1109.0,1,1,17,0.7308359642781239
1343.0,1,1,18,0.631087944326053
1402.0,1,1,19,0.5195839500354339
1375.0,1,1,20,0.3984010898462414
1281.0,1,1,21,0.2697967711570243
1154.0,1,1,22,0.1361666490962471
1140.0,1,1,23,1.2246467991473532e-16
1129.0,2,1,0,0.0
1166.0,2,1,1,0.1361666490962466
1253.0,2,1,2,0.2697967711570243
1249.0,2,1,3,0.39840108984624145
1367.0,2,1,4,0.5195839500354336
1557.0,2,1,5,0.6310879443260529
1570.0,2,1,6,0.730835964278124
1671.0,2,1,7,0.816969893010442
1678.0,2,1,8,0.8878852184023752
1617.0,2,1,9,0.9422609221188204
1643.0,2,1,10,0.9790840876823229
1606.0,2,1,11,0.9976687691905392
1611.0,2,1,12,0.9976687691905392
1647.0,2,1,13,0.9790840876823229
1755.0,2,1,14,0.9422609221188205
1769.0,2,1,15,0.8878852184023752
1710.0,2,1,16,0.8169698930104421
1735.0,2,1,17,0.7308359642781239
1821.0,2,1,18,0.631087944326053
1796.0,2,1,19,0.5195839500354339
1671.0,2,1,20,0.3984010898462414
1612.0,2,1,21,0.2697967711570243
1543.0,2,1,22,0.1361666490962471
1486.0,2,1,23,1.2246467991473532e-16
1488.0,3,1,0,0.0
1505.0,3,1,1,0.1361666490962466
1540.0,3,1,2,0.2697967711570243
1582.0,3,1,3,0.39840108984624145
1523.0,3,1,4,0.5195839500354336
1482.0,3,1,5,0.6310879443260529
1497.0,3,1,6,0.730835964278124
1550.0,3,1,7,0.816969893010442
1570.0,3,1,8,0.8878852184023752
1586.0,3,1,9,0.9422609221188204
1531.0,3,1,10,0.9790840876823229
1401.0,3,1,11,0.9976687691905392
1408.0,3,1,12,0.9976687691905392
1455.0,3,1,13,0.9790840876823229
1618.0,3,1,14,0.9422609221188205
1720.0,3,1,15,0.8878852184023752
1793.0,3,1,16,0.8169698930104421
1877.0,3,1,17,0.7308359642781239
1999.0,3,1,18,0.631087944326053
2085.0,3,1,19,0.5195839500354339
2148.0,3,1,20,0.3984010898462414
2179.0,3,1,21,0.2697967711570243
2130.0,3,1,22,0.1361666490962471
1981.0,3,1,23,1.2246467991473532e-16
1959.0,4,1,0,0.0
1897.0,4,1,1,0.1361666490962466
1918.0,4,1,2,0.2697967711570243
1700.0,4,1,3,0.39840108984624145
1514.0,4,1,4,0.5195839500354336
1488.0,4,1,5,0.6310879443260529
1510.0,4,1,6,0.730835964278124
1519.0,4,1,7,0.816969893010442
1616.0,4,1,8,0.8878852184023752
1556.0,4,1,9,0.9422609221188204
1453.0,4,1,10,0.9790840876823229
1498.0,4,1,11,0.9976687691905392
1536.0,4,1,12,0.9976687691905392
1634.0,4,1,13,0.9790840876823229
1823.0,4,1,14,0.9422609221188205
2150.0,4,1,15,0.8878852184023752
2451.0,4,1,16,0.8169698930104421
2498.0,4,1,17,0.7308359642781239
2651.0,4,1,18,0.631087944326053
2887.0,4,1,19,0.5195839500354339
3022.0,4,1,20,0.3984010898462414
3003.0,4,1,21,0.2697967711570243
2844.0,4,1,22,0.1361666490962471
2777.0,4,1,23,1.2246467991473532e-16
2607.0,5,1,0,0.0
2460.0,5,1,1,0.1361666490962466
2304.0,5,1,2,0.2697967711570243
2193.0,5,1,3,0.39840108984624145
2055.0,5,1,4,0.5195839500354336
1960.0,5,1,5,0.6310879443260529
1916.0,5,1,6,0.730835964278124
1966.0,5,1,7,0.816969893010442
2044.0,5,1,8,0.8878852184023752
1996.0,5,1,9,0.9422609221188204
1764.0,5,1,10,0.9790840876823229
1490.0,5,1,11,0.9976687691905392
1399.0,5,1,12,0.9976687691905392
1546.0,5,1,13,0.9790840876823229
1769.0,5,1,14,0.9422609221188205
1962.0,5,1,15,0.8878852184023752
2028.0,5,1,16,0.8169698930104421
1954.0,5,1,17,0.7308359642781239
1897.0,5,1,18,0.631087944326053
1730.0,5,1,19,0.5195839500354339
1605.0,5,1,20,0.3984010898462414
1568.0,5,1,21,0.2697967711570243
1490.0,5,1,22,0.1361666490962471
1433.0,5,1,23,1.2246467991473532e-16
1432.0,6,1,0,0.0
1394.0,6,1,1,0.1361666490962466
1387.0,6,1,2,0.2697967711570243
1262.0,6,1,3,0.39840108984624145
1244.0,6,1,4,0.5195839500354336
1213.0,6,1,5,0.6310879443260529
1138.0,6,1,6,0.730835964278124
1046.0,6,1,7,0.816969893010442
921.0,6,1,8,0.8878852184023752
847.0,6,1,9,0.9422609221188204
768.0,6,1,10,0.9790840876823229
696.0,6,1,11,0.9976687691905392
626.0,6,1,12,0.9976687691905392
652.0,6,1,13,0.9790840876823229
709.0,6,1,14,0.9422609221188205
720.0,6,1,15,0.8878852184023752
655.0,6,1,16,0.8169698930104421
638.0,6,1,17,0.7308359642781239
547.0,6,1,18,0.631087944326053
466.0,6,1,19,0.5195839500354339
459.0,6,1,20,0.3984010898462414
397.0,6,1,21,0.2697967711570243
352.0,6,1,22,0.1361666490962471
349.0,6,1,23,1.2246467991473532e-16
388.0,7,1,0,0.0
424.0,7,1,1,0.1361666490962466
445.0,7,1,2,0.2697967711570243
467.0,7,1,3,0.39840108984624145
488.0,7,1,4,0.5195839500354336
471.0,7,1,5,0.6310879443260529
461.0,7,1,6,0.730835964278124
542.0,7,1,7,0.816969893010442
610.0,7,1,8,0.8878852184023752
595.0,7,1,9,0.9422609221188204
581.0,7,1,10,0.9790840876823229
461.0,7,1,11,0.9976687691905392
508.0,7,1,12,0.9976687691905392
648.0,7,1,13,0.9790840876823229
717.0,7,1,14,0.9422609221188205
809.0,7,1,15,0.8878852184023752
837.0,7,1,16,0.8169698930104421
959.0,7,1,17,0.7308359642781239
1193.0,7,1,18,0.631087944326053
1304.0,7,1,19,0.5195839500354339
1354.0,7,1,20,0.3984010898462414
1417.0,7,1,21,0.2697967711570243
1456.0,7,1,22,0.1361666490962471
1474.0,7,1,23,1.2246467991473532e-16
1441.0,8,1,0,0.0
1436.0,8,1,1,0.1361666490962466
